label,case,toy,variant,group,seed,epoch,time_to_ceiling,final_within_ceiling,mean_payoff,action_rate,mean_policy_action_probability_pre_revision,mean_policy_action_probability_post_local,mean_policy_action_probability_post_social,policy_action_probability_pre_revision_gt_0p5_rate,policy_action_probability_pre_revision_gt_0p7_rate,policy_action_probability_pre_revision_gt_0p9_rate,policy_action_probability_pre_revision_dwell_0p4_0p6_rate,policy_action_probability_pre_revision_p10,policy_action_probability_pre_revision_p50,policy_action_probability_pre_revision_p90,policy_action_probability_post_local_gt_0p5_rate,policy_action_probability_post_local_gt_0p7_rate,policy_action_probability_post_local_gt_0p9_rate,policy_action_probability_post_local_dwell_0p4_0p6_rate,policy_action_probability_post_local_p10,policy_action_probability_post_local_p50,policy_action_probability_post_local_p90,policy_action_probability_post_social_gt_0p5_rate,policy_action_probability_post_social_gt_0p7_rate,policy_action_probability_post_social_gt_0p9_rate,policy_action_probability_post_social_dwell_0p4_0p6_rate,policy_action_probability_post_social_p10,policy_action_probability_post_social_p50,policy_action_probability_post_social_p90,policy_probability_threshold_crossings_0p5_count,policy_probability_threshold_crossings_0p7_count,policy_probability_threshold_crossings_0p9_count,policy_probability_threshold_crossings_0p5_rate,policy_probability_threshold_crossings_0p7_rate,policy_probability_threshold_crossings_0p9_rate,action_flip_count,action_flip_rate,policy_pre_to_local_delta,policy_local_to_social_delta,policy_social_to_action_gap,action_rate_delta,mean_payoff_delta,realized_revision_rate,mean_local_loss,mean_social_loss,domain_effective_advantage_mean,domain_effective_advantage_positive_rate,domain_basin_action1_advantage_mean,domain_basin_action1_advantage_positive_rate,domain_basin_training_effective_advantage_mean,domain_basin_training_effective_advantage_positive_rate,domain_basin_training_effective_advantage_abs_mean,domain_basin_credit_positive_rate,domain_basin_score_delta_mean,domain_resource_fraction
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,33,13,True,3.0,1.0,0.9953867423534394,0.9954647129774093,0.995623425245285,1.0,1.0,1.0,0.0,0.994222205877304,0.9955192506313324,0.9964884996414185,1.0,1.0,1.0,0.0,0.9943472623825074,0.9955920875072479,0.9965409696102142,1.0,1.0,1.0,0.0,0.9945702135562897,0.9957419335842133,0.9966720700263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797062396996957e-05,0.0001587122678756714,-0.004376574754714979,0.0,0.0,1.0,0.0,4.4972589239478115e-06,0.45000000000000023,1.0,0.00039098926383964285,1.0,0.22519549463191982,1.0,0.22519549463191982,1.0,0.00039098926383964285,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,34,13,True,3.0,1.0,0.995623425245285,0.9956943249702453,0.9958384990692138,1.0,1.0,1.0,0.0,0.9945702135562897,0.9957419335842133,0.9966720700263977,1.0,1.0,1.0,0.0,0.9946641266345978,0.9958066046237946,0.9967219114303589,1.0,1.0,1.0,0.0,0.9948653399944305,0.9959469735622406,0.9968244731426239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.089972496032715e-05,0.00014417409896849698,-0.004161500930786155,0.0,0.0,1.0,0.0,4.274714738130569e-06,0.45000000000000023,1.0,0.0003906466390204233,1.0,0.2251953233195102,1.0,0.2251953233195102,1.0,0.0003906466390204233,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,35,13,True,3.0,1.0,0.9958384990692138,0.9959033095836639,0.9960349655151367,1.0,1.0,1.0,0.0,0.9948653399944305,0.9959469735622406,0.9968244731426239,1.0,1.0,1.0,0.0,0.9949532747268677,0.9960111975669861,0.9968700110912323,1.0,1.0,1.0,0.0,0.9951154947280884,0.9961344003677368,0.9969646275043488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.481051445006436e-05,0.00013165593147279608,-0.003965034484863295,0.0,0.0,1.0,0.0,4.078105557709933e-06,0.45000000000000023,1.0,0.0003902811485942692,1.0,0.22519514057429713,1.0,0.22519514057429713,1.0,0.0003902811485942692,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,36,13,True,3.0,1.0,0.9960349655151367,0.9960945123434066,0.9962152761220932,1.0,1.0,1.0,0.0,0.9951154947280884,0.9961344003677368,0.9969646275043488,1.0,1.0,1.0,0.0,0.995186734199524,0.9961960315704346,0.9970069825649261,1.0,1.0,1.0,0.0,0.9953339219093322,0.996314287185669,0.9970946371555328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954682826991853e-05,0.00012076377868652788,-0.003784723877906848,0.0,0.0,1.0,0.0,3.889361396431923e-06,0.45000000000000023,1.0,0.0003899027124567456,1.0,0.22519495135622836,1.0,0.22519495135622836,1.0,0.0003899027124567456,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,37,13,True,3.0,1.0,0.9962152761220932,0.9962702280282975,0.9963814771175384,1.0,1.0,1.0,0.0,0.9953339219093322,0.996314287185669,0.9970946371555328,1.0,1.0,1.0,0.0,0.9953992664813995,0.9963650405406952,0.9971341848373413,1.0,1.0,1.0,0.0,0.9955345809459686,0.9964706003665924,0.9972156643867492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495190620430357e-05,0.00011124908924098342,-0.003618522882461561,0.0,0.0,1.0,0.0,3.7181447260081767e-06,0.45000000000000023,1.0,0.00038951881453042623,1.0,0.22519475940726522,1.0,0.22519475940726522,1.0,0.00038951881453042623,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,38,13,True,3.0,1.0,0.9963814771175384,0.9964323812723159,0.9965352499485016,1.0,1.0,1.0,0.0,0.9955345809459686,0.9964706003665924,0.9972156643867492,1.0,1.0,1.0,0.0,0.9955965340137481,0.9965221881866455,0.9972526490688324,1.0,1.0,1.0,0.0,0.9957382202148437,0.9966287016868591,0.9973287284374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090415477748689e-05,0.00010286867618569673,-0.0034647500514983776,0.0,0.0,1.0,0.0,3.568064421415329e-06,0.45000000000000023,1.0,0.00038913520661623457,1.0,0.2251945676033081,1.0,0.2251945676033081,1.0,0.00038913520661623457,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,39,13,True,3.0,1.0,0.9965352499485016,0.9965825718641281,0.9966780239343643,1.0,1.0,1.0,0.0,0.9957382202148437,0.9966287016868591,0.9973287284374237,1.0,1.0,1.0,0.0,0.9958073139190674,0.9966785609722137,0.9973634541034698,1.0,1.0,1.0,0.0,0.9959188580513001,0.9967741370201111,0.9974345743656159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7321915626508115e-05,9.545207023620161e-05,-0.003321976065635668,0.0,0.0,1.0,0.0,3.42782586812973e-06,0.45000000000000023,1.0,0.0003887562485567875,1.0,0.22519437812427842,1.0,0.22519437812427842,1.0,0.0003887562485567875,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,40,13,True,3.0,1.0,0.9966780239343643,0.9967221540212631,0.9968109792470932,1.0,1.0,1.0,0.0,0.9959188580513001,0.9967741370201111,0.9974345743656159,1.0,1.0,1.0,0.0,0.9959664404392242,0.9968193173408508,0.997467166185379,1.0,1.0,1.0,0.0,0.9960710644721985,0.9969069957733154,0.9975335001945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.413008689874154e-05,8.882522583009145e-05,-0.003189020752906835,0.0,0.0,1.0,0.0,3.299938980489969e-06,0.45000000000000023,1.0,0.00038838508038700927,1.0,0.22519419254019352,1.0,0.22519419254019352,1.0,0.00038838508038700927,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,41,13,True,3.0,1.0,0.9968109792470932,0.9968522465229035,0.9969351273775101,1.0,1.0,1.0,0.0,0.9960710644721985,0.9969069957733154,0.9975335001945496,1.0,1.0,1.0,0.0,0.9961159348487854,0.9969454407691956,0.9975644290447235,1.0,1.0,1.0,0.0,0.99621422290802,0.9970314800739288,0.9976230263710022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.126727581033052e-05,8.28808546066151e-05,-0.0030648726224898892,0.0,0.0,1.0,0.0,3.173684235662222e-06,0.45000000000000023,1.0,0.0003880240604823304,1.0,0.22519401203024117,1.0,0.22519401203024117,1.0,0.0003880240604823304,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,42,13,True,3.0,1.0,0.9969351273775101,0.9969738084077835,0.997051538825035,1.0,1.0,1.0,0.0,0.99621422290802,0.9970314800739288,0.9976230263710022,1.0,1.0,1.0,0.0,0.9962567031383515,0.9970716238021851,0.9976553201675415,1.0,1.0,1.0,0.0,0.9963491499423981,0.9971511960029602,0.9977097511291504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868103027337977e-05,7.773041725156471e-05,-0.0029484611749649448,0.0,0.0,1.0,0.0,3.067174693569541e-06,0.45000000000000023,1.0,0.0003876747962502647,1.0,0.22519383739812515,1.0,0.22519383739812515,1.0,0.0003876747962502647,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,43,13,True,3.0,1.0,0.997051538825035,0.9970880895853043,0.9971616375446319,1.0,1.0,1.0,0.0,0.9963491499423981,0.9971511960029602,0.9977097511291504,1.0,1.0,1.0,0.0,0.9963894188404083,0.9971885681152344,0.9977428674697876,1.0,1.0,1.0,0.0,0.9964765846729279,0.9972622990608215,0.9977971255779267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655076026920501e-05,7.354795932767999e-05,-0.0028383624553680598,0.0,0.0,1.0,0.0,2.948316978290677e-06,0.45000000000000023,1.0,0.00038734049392516234,1.0,0.22519367024696263,1.0,0.22519367024696263,1.0,0.00038734049392516234,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,44,13,True,3.0,1.0,0.9971616375446319,0.9971964091062546,0.9972663271427155,1.0,1.0,1.0,0.0,0.9964765846729279,0.9972622990608215,0.9977971255779267,1.0,1.0,1.0,0.0,0.9965146720409394,0.9972969889640808,0.9978294968605042,1.0,1.0,1.0,0.0,0.9965970396995545,0.9973655343055725,0.99788036942482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47715616226818e-05,6.99180364608365e-05,-0.0027336728572845415,0.0,0.0,1.0,0.0,2.8134242165833713e-06,0.45000000000000023,1.0,0.00038702249103083285,1.0,0.2251935112455154,1.0,0.2251935112455154,1.0,0.00038702249103083285,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,45,13,True,3.0,1.0,0.9972663271427155,0.9972995018959045,0.997365934252739,1.0,1.0,1.0,0.0,0.9965970396995545,0.9973655343055725,0.99788036942482,1.0,1.0,1.0,0.0,0.9966349959373474,0.9973973035812378,0.9979058563709259,1.0,1.0,1.0,0.0,0.9967144846916198,0.997494250535965,0.9979537606239319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3174753189091355e-05,6.643235683445603e-05,-0.002634065747260994,0.0,0.0,1.0,0.0,2.689050743356347e-06,0.45000000000000023,1.0,0.0003867207677102913,1.0,0.22519336038385518,1.0,0.22519336038385518,1.0,0.0003867207677102913,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,46,13,True,3.0,1.0,0.997365934252739,0.9973975318670273,0.9974603313207626,1.0,1.0,1.0,0.0,0.9967144846916198,0.997494250535965,0.9979537606239319,1.0,1.0,1.0,0.0,0.9967522740364074,0.9975238740444183,0.9979796588420868,1.0,1.0,1.0,0.0,0.9968283832073211,0.9975823760032654,0.9980343103408813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159761428828123e-05,6.279945373532936e-05,-0.0025396686792373835,0.0,0.0,1.0,0.0,2.580592408776283e-06,0.45000000000000023,1.0,0.0003864337699342646,1.0,0.22519321688496718,1.0,0.22519321688496718,1.0,0.0003864337699342646,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,47,13,True,3.0,1.0,0.9974603313207626,0.9974902546405793,0.997549238204956,1.0,1.0,1.0,0.0,0.9968283832073211,0.9975823760032654,0.9980343103408813,1.0,1.0,1.0,0.0,0.9968657433986664,0.9976094365119934,0.998066920042038,1.0,1.0,1.0,0.0,0.9969376683235168,0.997663676738739,0.9981095016002655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.992331981666041e-05,5.898356437672447e-05,-0.0024507617950439986,0.0,0.0,1.0,0.0,2.5160051882267e-06,0.45000000000000023,1.0,0.00038615938452694177,1.0,0.22519307969226343,1.0,0.22519307969226343,1.0,0.00038615938452694177,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,48,13,True,3.0,1.0,0.997549238204956,0.9975774151086807,0.9976326769590378,1.0,1.0,1.0,0.0,0.9969376683235168,0.997663676738739,0.9981095016002655,1.0,1.0,1.0,0.0,0.9969729244709015,0.9976893067359924,0.9981352806091308,1.0,1.0,1.0,0.0,0.9970408260822297,0.9977406859397888,0.9981748878955841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8176903724697056e-05,5.526185035709119e-05,-0.0023673230409622104,0.0,0.0,1.0,0.0,2.4998246226459744e-06,0.45000000000000023,1.0,0.00038589614078097465,1.0,0.2251929480703905,1.0,0.2251929480703905,1.0,0.00038589614078097465,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,49,13,True,3.0,1.0,0.9976326769590378,0.997659158706665,0.9977110022306442,1.0,1.0,1.0,0.0,0.9970408260822297,0.9977406859397888,0.9981748878955841,1.0,1.0,1.0,0.0,0.9970743477344512,0.9977649450302124,0.9981991052627563,1.0,1.0,1.0,0.0,0.9971386849880218,0.9978121817111969,0.9982361495494843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648174762720501e-05,5.184352397924474e-05,-0.0022889977693557606,0.0,0.0,1.0,0.0,2.495929365977645e-06,0.45000000000000023,1.0,0.0003856436843690325,1.0,0.22519282184218448,1.0,0.22519282184218448,1.0,0.0003856436843690325,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,50,13,True,3.0,1.0,0.9977110022306442,0.9977359312772751,0.9977847295999527,1.0,1.0,1.0,0.0,0.9971386849880218,0.9978121817111969,0.9982361495494843,1.0,1.0,1.0,0.0,0.9971709549427032,0.9978333711624146,0.9982590079307556,1.0,1.0,1.0,0.0,0.9972321927547455,0.997876912355423,0.99829580783844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4929046630872698e-05,4.8798322677567896e-05,-0.00221527040004732,0.0,0.0,1.0,0.0,2.4717953056097032e-06,0.45000000000000023,1.0,0.00038540225160239026,1.0,0.2251927011258012,1.0,0.2251927011258012,1.0,0.00038540225160239026,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,0,10,True,2.28,0.51,0.5049113056063652,0.5049113056063652,0.5049113056063652,0.56,0.01,0.0,0.74,0.3777815192937851,0.5143294632434845,0.6094316124916077,0.56,0.01,0.0,0.74,0.3777815192937851,0.5143294632434845,0.6094316124916077,0.56,0.01,0.0,0.74,0.3777815192937851,0.5143294632434845,0.6094316124916077,,,,,,,,,0.0,0.0,-0.005088694393634796,,,0.0,0.0,0.0,,,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,1,10,True,2.355,0.55,0.5049113056063652,0.5049113056063652,0.5300979608297348,0.56,0.01,0.0,0.74,0.3777815192937851,0.5143294632434845,0.6094316124916077,0.56,0.01,0.0,0.74,0.3777815192937851,0.5143294632434845,0.6094316124916077,0.69,0.01,0.0,0.73,0.4310672342777252,0.5341363251209259,0.6256650984287263,13.0,0.0,0.0,0.13,0.0,0.0,58.0,0.58,0.0,0.025186655223369603,-0.01990203917026523,0.040000000000000036,0.07500000000000018,1.0,0.0,1.073598861694336e-05,0.7199999999999999,1.0,0.006168743835656494,1.0,0.3630843719178283,1.0,0.3630843719178283,0.55,0.0007608562178697387,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,2,10,True,2.195,0.47,0.5300979608297348,0.5456114768981933,0.5696425771713257,0.69,0.01,0.0,0.73,0.4310672342777252,0.5341363251209259,0.6256650984287263,0.75,0.03,0.0,0.69,0.4473181128501892,0.5505672693252563,0.641664606332779,0.78,0.04,0.0,0.57,0.47078571021556853,0.5736359357833862,0.6567668318748474,11.0,3.0,0.0,0.11,0.03,0.0,54.0,0.54,0.015513516068458522,0.024031100273132378,0.09964257717132574,-0.08000000000000007,-0.16000000000000014,1.0,0.0,1.162499189376831e-05,0.7680000000000001,1.0,-0.00584474568517746,0.0,0.38107762715741134,1.0,0.38107762715741134,0.53,0.0005171999765086255,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,3,10,True,2.45,0.61,0.5696425771713257,0.5849012917280197,0.618529092669487,0.78,0.04,0.0,0.57,0.47078571021556853,0.5736359357833862,0.6567668318748474,0.82,0.07,0.0,0.51,0.486630779504776,0.5872294306755066,0.6721747756004334,0.93,0.15,0.0,0.38,0.5053963541984559,0.6281974911689758,0.7264962375164034,15.0,11.0,0.0,0.15,0.11,0.0,52.0,0.52,0.01525871455669403,0.03362780094146722,0.008529092669486982,0.14,0.25500000000000034,1.0,0.0,1.8845796585083008e-05,0.684,1.0,0.004264444653594474,1.0,0.3441322223267973,1.0,0.3441322223267973,0.61,0.001105464944782829,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,4,10,True,2.445,0.61,0.618529092669487,0.6343702417612076,0.6669513484835625,0.93,0.15,0.0,0.38,0.5053963541984559,0.6281974911689758,0.7264962375164034,0.96,0.25,0.0,0.33,0.5187964916229248,0.6450707316398621,0.7465387344360352,0.99,0.36,0.0,0.28,0.5461084306240082,0.6664309799671173,0.7846230804920197,6.0,21.0,0.0,0.06,0.21,0.0,46.0,0.46,0.01584114909172063,0.032581106722354924,0.056951348483562536,0.0,-0.0050000000000003375,1.0,0.0,5.6359320878982544e-05,0.6839999999999999,1.0,0.004213040992345818,1.0,0.3441065204961729,1.0,0.3441065204961729,0.61,0.0010725579904704151,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,5,10,True,2.53,0.66,0.6669513484835625,0.6823715060949326,0.71380235850811,0.99,0.36,0.0,0.28,0.5461084306240082,0.6664309799671173,0.7846230804920197,1.0,0.43,0.0,0.23,0.5613680779933929,0.6802223920822144,0.8012231171131134,1.0,0.57,0.02,0.15,0.5776511609554291,0.7181394994258881,0.8396524608135224,1.0,21.0,2.0,0.01,0.21,0.02,39.0,0.39,0.015420157611370056,0.031430852413177446,0.05380235850810999,0.050000000000000044,0.08499999999999996,1.0,0.0,0.00011883310973644257,0.6539999999999999,1.0,0.003093092431735567,1.0,0.3285465462158678,1.0,0.3285465462158678,0.66,0.0010777885748133277,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,6,10,True,2.73,0.78,0.71380235850811,0.7284036040306091,0.767841380238533,1.0,0.57,0.02,0.15,0.5776511609554291,0.7181394994258881,0.8396524608135224,1.0,0.63,0.02,0.12,0.589665287733078,0.7332651913166046,0.8523713767528535,1.0,0.74,0.06,0.02,0.6357018172740936,0.7765850126743317,0.879742443561554,0.0,17.0,4.0,0.0,0.17,0.04,36.0,0.36,0.014601245522499084,0.03943777620792388,-0.012158619761467038,0.12,0.20000000000000018,1.0,0.0,0.00021216034889221192,0.5820000000000001,1.0,0.0012292832859736192,1.0,0.29161464164298684,1.0,0.29161464164298684,0.78,0.0007435564825472119,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,7,10,True,2.835,0.86,0.767841380238533,0.781605349779129,0.8120520120859146,1.0,0.74,0.06,0.02,0.6357018172740936,0.7765850126743317,0.879742443561554,1.0,0.79,0.08,0.02,0.651064258813858,0.7920534312725067,0.8916755497455597,1.0,0.88,0.18,0.02,0.6759836852550507,0.8290975391864777,0.9160169184207917,0.0,14.0,12.0,0.0,0.14,0.12,22.0,0.22,0.013763969540596,0.03044666230678561,-0.04794798791408539,0.07999999999999996,0.10499999999999998,1.0,0.0,0.0003331764787435532,0.5340000000000003,1.0,0.0005648473433146295,1.0,0.2672824236716573,1.0,0.2672824236716573,0.86,0.00044579008813532716,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,8,10,True,2.87,0.89,0.8120520120859146,0.8244047391414643,0.8510549134016037,1.0,0.88,0.18,0.02,0.6759836852550507,0.8290975391864777,0.9160169184207917,1.0,0.89,0.24,0.01,0.6925646483898162,0.8425397276878357,0.9243199229240417,1.0,0.95,0.34,0.01,0.7349007725715637,0.8694691359996796,0.9379006206989289,0.0,7.0,16.0,0.0,0.07,0.16,13.0,0.13,0.012352727055549684,0.02665017426013938,-0.03894508659839635,0.030000000000000027,0.03500000000000014,1.0,0.0,0.00044280529022216797,0.5160000000000001,1.0,0.00040403170604915497,0.99,0.25820201585302455,1.0,0.25820201585302455,0.9,0.0003448948124726736,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,9,10,True,2.95,0.95,0.8510549134016037,0.8615124154090882,0.8844166082143784,1.0,0.95,0.34,0.01,0.7349007725715637,0.8694691359996796,0.9379006206989289,1.0,0.96,0.38,0.01,0.7526417315006256,0.8805879354476929,0.9436063647270203,1.0,0.97,0.53,0.01,0.7766506671905518,0.9040096998214722,0.9556373417377472,0.0,2.0,19.0,0.0,0.02,0.19,10.0,0.1,0.01045750200748452,0.022904192805290213,-0.06558339178562156,0.05999999999999994,0.08000000000000007,1.0,0.0,0.0005155563913285732,0.48000000000000026,1.0,0.00018207791554185725,0.88,0.24009103895777095,1.0,0.24009103895777095,0.83,0.00016237752876247514,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,10,10,True,3.0,1.0,0.8844166082143784,0.8929875087738037,0.9124304682016373,1.0,0.97,0.53,0.01,0.7766506671905518,0.9040096998214722,0.9556373417377472,1.0,0.97,0.55,0.0,0.7872314393520355,0.9131002128124237,0.9594681680202484,1.0,0.98,0.68,0.0,0.8548993945121766,0.9307185113430023,0.9657742142677307,0.0,1.0,15.0,0.0,0.01,0.15,5.0,0.05,0.008570900559425332,0.019442959427833584,-0.08756953179836269,0.050000000000000044,0.04999999999999982,1.0,0.0,0.0005504567734897136,0.45000000000000023,1.0,0.00011882034505118821,1.0,0.2250594101725256,1.0,0.2250594101725256,1.0,0.00011882034505118821,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,11,10,True,2.98,0.98,0.9124304682016373,0.919191581606865,0.9308629637956619,1.0,0.98,0.68,0.0,0.8548993945121766,0.9307185113430023,0.9657742142677307,1.0,0.98,0.73,0.0,0.8702042937278748,0.935919314622879,0.9675395429134369,1.0,0.99,0.85,0.0,0.8886825203895569,0.9439786374568939,0.9709308207035064,0.0,1.0,17.0,0.0,0.01,0.17,2.0,0.02,0.00676111340522767,0.01167138218879693,-0.04913703620433807,-0.020000000000000018,-0.020000000000000018,1.0,0.0,0.00047624533995985983,0.4620000000000002,1.0,0.0002100431381654777,0.92,0.23110502156908272,1.0,0.23110502156908272,0.9,0.0002016852452855844,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,12,10,True,2.98,0.98,0.9308629637956619,0.936085752248764,0.9456888991594314,1.0,0.99,0.85,0.0,0.8886825203895569,0.9439786374568939,0.9709308207035064,1.0,0.99,0.87,0.0,0.8982511579990387,0.9478890597820282,0.9725455522537232,1.0,0.99,0.95,0.0,0.9178357183933258,0.9570955336093903,0.9753010153770447,0.0,0.0,10.0,0.0,0.0,0.1,2.0,0.02,0.00522278845310209,0.009603146910667437,-0.03431110084056854,0.0,0.0,1.0,0.0,0.0003827245905995369,0.4620000000000002,1.0,0.0002187753128782699,0.92,0.23110938765643912,1.0,0.23110938765643912,0.9,0.00020914777503875604,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,13,10,True,3.0,1.0,0.9456888991594314,0.9496208322048187,0.9575834906101227,1.0,0.99,0.95,0.0,0.9178357183933258,0.9570955336093903,0.9753010153770447,1.0,0.99,0.95,0.0,0.9243950068950653,0.9608443677425385,0.9767174243927002,1.0,1.0,0.96,0.0,0.9374277710914611,0.967564731836319,0.9795703053474426,0.0,1.0,1.0,0.0,0.01,0.01,2.0,0.02,0.003931933045387304,0.007962658405303968,-0.04241650938987729,0.020000000000000018,0.020000000000000018,1.0,0.0,0.000304298996925354,0.45000000000000023,1.0,0.00028162644821849936,1.0,0.2251408132241093,1.0,0.2251408132241093,1.0,0.00028162644821849936,
